,HIP,Vmag,RA,DE,Plx,pmRA,pmDE,e_Plx,B-V
2078,89247,8.2,273.180726,24.393535999999997,20.32,-126.81,-33.13,1.49,0.6970000000000001
2079,89269,7.27,273.246344,-39.161501,23.58,27.26,-145.06,2.09,0.599
2080,89272,9.58,273.25778399999996,-19.237192999999998,21.95,94.82,-64.38,1.92,
2081,89320,11.15,273.378145,81.075926,24.35,61.94,-65.4,1.99,1.5859999999999999
2082,89354,9.33,273.49852799999996,-42.575183,23.26,36.35,-78.77,1.46,0.861
2083,89396,7.99,273.652701,-27.980409,20.98,13.36,10.28,1.13,0.434
2084,89408,6.51,273.68329900000003,29.207890000000003,23.84,11.79,-240.17,0.63,0.579
2085,89430,7.59,273.785387,-57.854137,20.12,65.08,-113.61,1.8,0.586
2086,89642,3.1,274.407205,-36.761281,21.87,-129.27,-166.61,0.92,1.5819999999999999
2087,89772,5.41,274.789847,7.259761999999999,22.24,-45.38,1.96,0.82,1.084
2088,89855,7.34,275.047677,-45.92187,21.04,24.68,-155.03,0.88,0.759
2089,90004,7.95,275.457485,-11.922514999999999,23.19,-22.13,-69.23,0.96,0.713
2090,90055,9.35,275.665168,-18.020463,23.45,-136.15,-222.69,1.67,1.008
2091,90151,8.67,275.962046,-45.139627000000004,22.43,42.62,-149.15,1.19,0.845
2092,90162,9.25,275.985803,-60.047532999999994,24.52,-106.35,-185.92,1.43,0.932
2093,90185,1.79,276.04311,-34.384315,22.55,-39.61,-124.05,1.02,-0.031
2094,90190,11.69,276.053025,29.784167999999998,20.64,127.37,-183.94,2.96,0.8
2095,90212,8.05,276.11068,-29.531397,21.81,-1.69,-199.2,1.2,0.603
2096,90213,8.58,276.11182,-29.544128999999998,21.86,191.5,-121.15,1.36,0.715
2097,90282,6.85,276.319859,-57.095468999999994,20.54,27.56,-15.36,0.77,0.441
2098,90397,6.75,276.67001,-30.393181,21.94,26.7,-62.7,0.93,0.5479999999999999
2099,90415,9.87,276.73057,40.713266,20.18,203.2,318.63,1.09,0.867
2100,90451,10.9,276.84525,-22.529617000000002,23.11,0.03,-99.97,2.63,1.236
2101,90459,6.95,276.880367,-15.373702,22.83,47.13,31.43,0.96,0.475
2102,90596,6.88,277.29969500000004,-29.259419,22.14,0.08,-46.93,0.95,0.46299999999999997
2103,90598,9.54,277.305411,-54.933981,20.47,-53.63,-169.81,1.41,0.6779999999999999
2104,90618,7.02,277.364285,13.855110999999999,21.33,65.23,-65.34,0.85,0.451
2105,90833,8.26,277.949685,61.778902,21.1,-2.14,77.37,0.71,0.635
2106,90848,8.97,277.993203,-46.302226,24.23,-103.96,-142.21,4.08,0.885
2107,91085,8.61,278.68206000000004,-28.072046999999998,22.7,-31.99,-109.68,1.27,0.767
2108,91120,7.16,278.810379,41.581354,20.14,2.63,82.06,0.6,0.442
2109,91138,9.28,278.866943,15.466610999999999,20.77,-28.01,-96.01,1.63,0.8640000000000001
2110,91187,8.52,279.038104,-10.890243,24.08,126.3,-194.08,1.28,0.691
2111,91253,7.8,279.20097200000004,-26.289337,20.55,-45.74,-43.62,1.61,0.634
2112,91258,8.65,279.221678,61.70306899999999,22.49,-39.02,-232.19,0.72,0.815
2113,91295,7.98,279.325432,12.268798,20.66,-80.12,-173.23,1.14,0.56
2114,91337,6.77,279.43944,-4.80691,20.5,-5.34,46.21,0.85,0.374
2115,91371,9.0,279.52468999999996,58.41845,20.27,275.07,88.89,0.74,0.792
2116,91394,6.49,279.599147,-3.193722,20.01,6.47,33.59,0.93,0.5529999999999999
2117,91404,9.56,279.617674,-52.819467,23.27,21.03,-269.94,1.61,0.998
2118,91479,10.83,279.859332,28.375245,22.24,-117.18,-141.42,2.01,1.254
2119,91507,7.5,279.92556099999996,37.992965999999996,21.08,-26.0,51.43,0.69,0.525
2120,91626,10.49,280.297869,-56.874166,21.59,17.59,-68.67,2.24,1.21
2121,91720,9.96,280.563388,88.302681,23.29,-91.77,144.88,1.29,1.06
2122,91786,9.34,280.74401800000004,-51.215281,20.63,52.47,-33.45,1.69,0.804
2123,91801,8.64,280.773053,7.701638000000001,21.88,131.95,-254.11,2.19,0.76
2124,91868,9.13,280.931534,31.681827000000002,20.61,-35.71,-41.43,2.44,0.9940000000000001
2125,91906,10.71,281.041193,75.990565,24.86,-122.5,153.98,1.48,1.38
2126,91919,4.67,281.084739,39.669977,20.1,10.55,60.23,0.76,0.17
2127,91926,4.59,281.094899,39.612596,20.34,5.83,51.83,0.77,0.18
2128,91958,6.3,281.16785699999997,23.590091,22.52,16.54,-85.61,0.69,0.43700000000000006
2129,91971,4.34,281.193066,37.60505,21.23,29.26,26.57,0.54,0.192
2130,91973,5.73,281.20079100000004,37.594565,21.72,19.23,20.65,0.53,0.285
2131,92233,6.39,281.955019,-77.868613,23.19,-26.52,149.49,0.55,0.593
2132,92342,8.91,282.302526,-62.371367000000006,24.07,36.02,-4.69,1.59,0.9129999999999999
2133,92638,10.34,283.12278599999996,11.210695,24.11,-185.48,-224.61,2.01,1.569
2134,92680,8.43,283.274413,-50.180319,20.14,16.64,-83.58,1.18,0.784
2135,92915,8.47,283.965364,-42.126599,20.52,12.88,13.68,1.26,0.622
2136,92916,12.07,283.966648,38.328364,21.98,-345.56,-153.38,2.57,1.395
2137,92929,7.37,284.001637,-25.045875,20.14,33.23,54.65,1.06,0.569
2138,92946,4.62,284.054835,4.203530000000001,24.73,37.69,26.98,1.61,0.161
2139,92951,4.98,284.06088700000004,4.202057,22.84,52.42,31.17,4.89,0.204
2140,92952,10.53,284.06625299999996,54.530873,23.37,35.77,-350.08,2.83,1.588
2141,93007,7.62,284.20597200000003,68.29239100000001,23.47,-112.0,-3.42,0.58,0.6759999999999999
2142,93102,10.19,284.501816,-47.450581,22.08,-49.58,-242.3,1.82,1.0979999999999999
2143,93119,10.16,284.547723,75.301839,23.56,108.12,-85.19,1.42,1.556
2144,93203,5.27,284.77387000000004,13.622549,20.99,19.49,-124.92,0.69,0.573
2145,93244,4.02,284.905788,15.068478,21.22,-52.68,-73.81,0.77,1.082
2146,93252,7.06,284.92746,16.252874,22.36,-102.46,-123.6,0.76,0.508
2147,93326,9.7,285.131049,22.265545,24.38,-87.85,-163.49,4.63,0.912
2148,93373,8.6,285.27207000000004,-66.19174100000001,22.09,132.02,-387.16,1.18,0.6990000000000001
2149,93427,7.2,285.415578,41.490015,24.23,-78.28,31.76,0.61,0.569
2150,93429,4.02,285.42017200000004,-5.739018,21.95,-24.15,-39.73,0.92,1.079
2151,93507,7.6,285.656796,-64.92469100000001,21.8,-235.54,-285.71,1.0,0.601
2152,93521,11.19,285.70786400000003,-42.768271,23.08,94.71,-55.32,5.09,1.24
2153,93547,7.07,285.800926,-56.996289000000004,21.34,8.27,-155.27,0.89,0.888
2154,93566,7.61,285.86112,17.067509,23.09,-119.03,-61.4,1.0,0.612
2155,93639,9.92,286.027357,-28.20315,21.73,128.29,27.39,1.73,0.985
2156,93645,6.93,286.04033599999997,17.555912,21.18,127.29,73.87,0.83,0.475
2157,93683,3.76,286.170558,-21.741355,23.49,76.26,-58.08,0.78,1.012
2158,93743,6.51,286.327403,-1.512226,22.31,-15.89,9.47,0.8,0.359
2159,93843,5.53,286.657017,28.628390000000003,24.5,75.83,84.43,0.58,0.29600000000000004
2160,93917,5.2,286.856231,32.50166,24.64,123.23,32.08,0.54,0.36700000000000005
2161,93975,6.22,287.014561,21.698745000000002,22.83,45.27,75.28,0.69,0.434
2162,94061,8.17,287.237019,-17.53545,22.32,56.23,-146.64,1.1,0.757
2163,94068,5.23,287.249656,6.073397,22.96,-9.02,-78.34,0.79,0.34600000000000003
2164,94075,7.97,287.262742,34.599381,21.4,64.77,192.41,4.95,0.75
2165,94076,6.7,287.268127,34.599978,20.42,47.12,194.51,1.57,0.643
2166,94244,9.16,287.75825499999996,-25.813523999999997,20.84,-21.08,-165.71,1.44,0.866
2167,94252,7.57,287.783615,38.780357,20.52,-227.81,-106.21,1.25,0.76
2168,94290,6.35,287.879007,26.735948999999998,23.2,33.02,-31.94,0.61,0.444
2169,94326,8.8,287.988748,-39.500242,21.37,88.74,-102.48,1.45,0.667
2170,94347,7.26,288.046443,-83.483387,22.25,136.95,-128.05,1.94,0.444
2171,94371,7.94,288.114402,16.850598,21.72,115.83,-175.06,1.04,0.76
2172,94490,5.0,288.479853,57.70525500000001,20.14,-17.1,-63.15,0.46,1.156
2173,94501,7.97,288.505873,59.551552,22.6,46.24,112.28,0.61,0.606
2174,94648,4.45,288.888724,73.355215,21.73,-116.6,104.25,0.47,1.2570000000000001
2175,94674,10.46,288.9742,-48.357426000000004,21.08,-13.04,-116.44,1.81,1.42
2176,94755,6.02,289.21414500000003,46.998393,23.57,-10.1,291.8,0.57,0.479
2177,94842,8.31,289.473307,25.369162,20.02,159.75,232.78,0.99,0.68
2178,94858,6.36,289.540654,-53.386888,21.94,24.65,-81.41,0.75,0.505
2179,94863,8.46,289.552367,-38.384345,24.0,99.53,-93.0,1.17,0.809
2180,94939,11.45,289.787202,-45.798577,22.61,36.38,-415.21,3.46,1.1
2181,94966,7.25,289.87906499999997,-36.658299,20.26,36.4,-95.38,0.98,0.513
2182,95006,8.79,289.98382799999996,-30.468698,22.21,57.49,-172.03,1.88,0.8420000000000001
2183,95015,8.59,290.000709,-9.322828,20.49,-120.77,-317.8,1.19,0.841
2184,95031,9.9,290.035477,-3.051864,21.69,-53.59,-6.39,1.5,0.88
2185,95044,9.42,290.080911,69.915902,20.55,70.14,221.43,2.3,0.9059999999999999
2186,95055,6.57,290.112626,-1.309884,20.21,73.03,51.45,0.94,0.43799999999999994
2187,95066,4.98,290.136826,-5.415875,21.17,113.42,44.83,0.77,0.937
2188,95106,8.17,290.223186,-33.052588,20.77,9.42,-150.12,2.34,0.6559999999999999
2189,95256,8.97,290.706928,-66.151072,22.66,2.92,-362.11,1.32,0.872
2190,95261,5.03,290.713252,-54.423729,20.98,25.57,-83.03,0.68,0.02
2191,95274,8.97,290.758085,47.714764,20.94,2.57,-72.5,0.81,0.7509999999999999
2192,95294,4.27,290.804419,-44.799648,23.52,92.78,-53.73,0.89,0.35
2193,95309,7.91,290.852832,20.569233999999998,21.26,13.13,-186.93,1.0,0.578
2194,95350,9.44,290.980173,-62.87068299999999,23.18,136.16,-457.39,1.44,0.932
2195,95571,7.91,291.59612599999997,-63.229957999999996,21.09,46.13,-0.86,0.98,0.534
2196,95641,10.56,291.816067,-34.546816,20.83,-71.65,-203.9,2.15,0.935
2197,95644,9.23,291.825468,-69.30168499999999,22.94,-50.5,-7.42,1.53,0.812
2198,95727,9.0,292.057368,14.001522,24.85,236.53,28.99,1.55,0.78
2199,95772,7.45,292.193308,11.027052000000001,22.37,-11.98,-29.02,0.93,0.623
2200,95795,8.87,292.26207200000005,-49.874790000000004,21.2,-51.81,-255.07,1.36,0.8079999999999999
2201,95829,10.73,292.35983,0.5287189999999999,21.04,-27.64,-237.86,2.24,1.28
2202,95864,9.03,292.46308700000003,-37.037924,21.79,-22.23,-14.67,1.68,0.754
2203,95905,6.6,292.561784,-32.091309,20.27,111.07,-35.56,0.91,0.39399999999999996
2204,96037,8.27,292.907517,17.783237,21.01,4.8,-116.17,1.43,0.637
2205,96072,8.44,293.003894,5.398854,20.5,81.44,-118.19,1.22,0.805
2206,96095,6.48,293.058796,-44.546465999999995,23.85,-138.41,32.77,0.98,0.526
2207,96184,7.81,293.359309,23.497513,22.52,-32.06,-0.23,1.03,0.654
2208,96224,8.83,293.50915699999996,12.636322,23.98,-69.54,-263.21,1.23,0.8
2209,96240,10.11,293.54089500000003,-23.016656,20.28,19.88,33.14,1.82,1.01
2210,96265,7.73,293.608859,-12.926447999999999,20.34,-170.9,-94.15,0.91,0.614
2211,96308,7.91,293.73104700000005,11.424083,23.69,279.2,7.56,1.13,0.67
2212,96345,8.16,293.819309,-69.09297099999999,22.65,-24.28,-176.64,1.12,0.672
2213,96351,6.37,293.85469,2.9134759999999997,23.79,11.26,53.24,0.79,0.414
2214,96426,10.21,294.061664,-47.947456,20.65,52.21,-367.92,2.07,1.163
2215,96425,8.46,294.062478,-81.247394,22.2,95.16,107.51,0.81,0.774
2216,96459,5.17,294.15856099999996,44.695188,24.64,-94.61,-103.78,0.49,0.9279999999999999
2217,96507,6.67,294.299009,28.500059999999998,21.11,-32.13,-80.81,0.74,0.606
2218,96561,8.98,294.465369,43.62596,22.85,53.36,-214.11,0.84,0.845
2219,96634,9.15,294.713183,43.874499,22.34,-104.83,-322.2,0.88,0.805
2220,96689,10.39,294.855169,-0.840311,20.53,56.47,-145.27,1.96,0.9059999999999999
2221,96725,9.04,294.941106,-48.192744,21.29,-35.73,-247.13,1.51,0.907
2222,96813,6.97,295.187838,-7.512202,20.86,67.7,-58.96,0.83,0.525
2223,96825,5.06,295.208806,45.524649,20.51,84.06,120.38,0.5,0.426
2224,96827,10.94,295.211698,27.135515,21.05,48.35,19.08,18.96,0.22399999999999998
2225,96834,7.53,295.229035,-1.869962,21.06,161.49,-29.69,1.03,0.537
2226,96854,8.11,295.3072,-32.873065000000004,24.09,-75.46,-119.13,1.15,0.7340000000000001
2227,96880,9.23,295.39884,-72.445647,24.15,0.03,-160.33,1.32,0.838
2228,96943,8.99,295.61348,8.154708,21.05,154.61,141.46,1.27,0.733
2229,96948,7.64,295.623613,1.586671,24.81,159.06,-60.09,1.07,0.664
2230,96955,7.48,295.638202,-59.009466,24.12,168.29,-168.28,1.43,0.711
2231,97023,6.87,295.779058,24.5986,22.1,87.13,-271.16,0.82,0.5670000000000001
2232,97030,7.89,295.79805600000003,-10.679425,23.99,61.97,-144.15,1.0,0.591
2233,97033,6.29,295.80949,58.016752000000004,22.23,128.3,-55.56,0.48,0.59
2234,97048,11.32,295.847627,23.391335,21.14,-158.73,-143.56,4.56,1.9
2235,97088,8.38,295.968835,-35.252927,22.26,153.2,-229.45,1.36,0.679
2236,97160,9.91,296.233592,-40.236814,20.55,196.19,65.51,1.66,1.5090000000000001
2237,97196,10.11,296.314752,-68.389516,21.15,111.21,133.73,4.14,1.0490000000000002
2238,97219,9.0,296.375394,50.7719,21.58,266.64,343.09,0.82,0.884
2239,97321,7.07,296.671682,44.348526,23.36,133.86,-2.26,0.58,0.591
2240,97336,7.83,296.741716,34.419824,20.87,143.13,-123.23,0.71,0.6609999999999999
2241,97384,6.77,296.88890499999997,1.089439,20.22,-31.44,-226.23,0.92,0.61
2242,97433,3.84,297.042557,70.26783499999999,22.4,80.18,39.02,0.45,0.888
2243,97509,6.97,297.285433,27.73222,20.17,94.35,-216.73,0.72,0.611
2244,97515,6.04,297.298039,-28.788733,21.95,119.95,-98.62,0.96,0.40299999999999997
2245,97517,7.76,297.300762,57.40948,20.5,-7.02,-60.54,0.57,0.613
2246,97531,9.14,297.339727,-32.872679,20.43,5.36,-152.21,1.36,0.787
2247,97534,5.39,297.355387,-72.503414,24.08,6.91,14.67,0.56,0.23399999999999999
2248,97537,7.98,297.361676,28.610006,22.2,75.46,71.93,0.86,0.518
2249,97546,7.22,297.391502,-37.780297,22.23,8.26,-104.02,1.14,0.574
2250,97557,7.78,297.433417,-32.763813,20.02,82.92,-63.96,1.03,0.624
2251,97668,9.55,297.73220699999996,3.947014,24.46,219.36,-101.25,1.9,0.93
2252,97693,10.87,297.810682,-44.290254,23.36,132.67,-286.98,2.43,1.2990000000000002
2253,97704,9.36,297.842966,-1.535021,23.81,-25.78,191.28,4.21,0.746
2254,97927,10.25,298.523923,-32.003071000000006,24.29,-159.85,-125.6,1.79,1.181
2255,97940,8.78,298.56230800000003,1.9440849999999998,21.12,-1.35,-273.07,1.64,0.878
2256,97950,8.93,298.607269,1.9420369999999998,23.29,-0.82,-270.23,2.12,0.9
2257,97977,9.52,298.680169,-33.287087,20.1,110.76,-77.61,2.03,0.889
2258,98001,7.41,298.743383,41.87084,22.31,-52.76,284.44,0.78,0.7959999999999999
2259,98110,3.89,299.07665099999997,35.083490999999995,23.4,-34.0,-27.6,0.54,1.0190000000000001
2260,98159,10.9,299.23078799999996,-59.284202,23.53,125.53,-177.61,2.24,1.31
2261,98170,10.32,299.254269,-59.29084399999999,23.29,128.64,-190.92,2.17,1.2
2262,98206,7.19,299.332721,24.08846,23.47,-114.6,-124.6,0.84,0.6409999999999999
2263,98211,9.47,299.364415,-55.760941,23.36,186.02,-33.35,1.31,0.917
2264,98274,8.35,299.517834,-48.133669,21.52,51.71,15.62,1.53,0.614
2265,98375,5.68,299.794095,23.101274,20.66,-70.78,3.07,1.07,0.345
2266,98381,9.91,299.83052200000003,42.168447,24.44,175.21,160.43,1.08,1.11
2267,98421,5.3,299.963667,-34.697631,20.81,108.71,-69.13,0.88,0.17
2268,98533,6.83,300.252541,-64.807292,23.42,168.78,-243.57,0.83,0.41200000000000003
2269,98668,9.19,300.61359,53.376464,24.12,166.83,144.85,0.85,0.948
2270,98839,8.16,301.075329,-26.329352,21.56,30.16,-78.12,1.08,0.626
2271,98879,7.33,301.195172,15.903020999999999,22.93,27.37,52.61,0.94,0.544
2272,98894,7.69,301.22963,26.05515,22.49,51.35,-381.21,0.88,0.669
2273,98908,10.85,301.271818,-13.448429999999998,20.24,134.63,5.95,2.55,1.31
2274,98920,5.09,301.289478,19.990876999999998,20.17,30.61,79.65,0.71,1.058
2275,98964,8.35,301.38980499999997,3.5031,23.22,137.43,-136.95,1.24,0.7759999999999999
2276,98965,8.62,301.39099300000004,7.386168,22.51,47.59,62.68,1.44,0.7170000000000001
2277,98978,7.44,301.418783,48.566803,20.09,-85.08,3.83,0.61,0.6609999999999999
2278,99046,7.99,301.63636,-21.676578,21.16,-202.56,-96.09,1.03,0.5720000000000001
2279,99100,8.26,301.787949,-0.874085,20.83,115.31,-69.14,1.24,0.7340000000000001
2280,99158,6.43,301.959751,9.399764,23.12,46.58,28.37,1.04,0.46299999999999997
2281,99165,11.28,301.984237,7.4419770000000005,22.19,-307.56,-354.1,2.95,1.38
2282,99171,5.97,302.007312,-0.67802,20.89,116.6,-67.94,0.89,1.023
2283,99232,7.13,302.151686,85.12427,24.7,-68.66,-20.57,0.56,0.5720000000000001
2284,99241,7.4,302.178558,50.586129,22.43,62.16,77.78,0.55,0.568
2285,99352,6.51,302.48587599999996,20.914789000000003,22.22,58.82,98.38,1.15,0.39399999999999996
2286,99397,9.8,302.62724199999997,-53.591227,20.01,190.37,-254.18,1.45,1.123
2287,99500,5.7,302.894768,62.078348,20.54,137.31,80.09,0.52,0.53
2288,99542,9.06,303.022832,46.299792,24.28,225.1,291.98,0.89,0.81
2289,99591,9.07,303.167602,-34.356577,20.02,-161.59,-18.62,1.17,0.75
2290,99593,9.88,303.173504,-13.201123999999998,20.87,169.23,-219.31,1.83,1.038
2291,99642,9.48,303.331543,-36.302479,23.29,-4.05,30.26,1.64,0.873
2292,99655,4.28,303.349171,56.567522,21.41,60.85,82.26,0.45,0.114
2293,99680,7.02,303.41957,53.124676,21.64,42.97,168.59,0.63,0.504
2294,99695,9.5,303.457512,-47.615336,21.24,-10.88,54.06,1.61,0.9059999999999999
2295,99742,4.94,303.569107,15.197467999999999,21.24,55.69,57.98,0.78,0.07200000000000001
2296,99770,4.93,303.63326,36.806135,24.37,69.22,68.67,0.55,0.151
2297,99792,10.46,303.708466,18.465692999999998,23.91,-120.84,-693.04,1.78,
2298,99926,6.55,304.110199,-35.198597,23.48,-0.2,53.05,0.84,0.381
2299,99940,8.46,304.160306,-35.041132,22.56,-37.75,70.3,1.17,0.685
2300,99945,9.12,304.169062,-59.117374,20.98,78.36,-114.44,1.33,0.76
2301,99966,7.51,304.22801,-32.607510999999995,21.45,4.79,52.71,2.14,0.6890000000000001
2302,99969,9.72,304.230514,6.921739,21.23,174.23,3.64,1.76,1.14
2303,99971,8.64,304.232265,-10.981572,22.79,-150.23,-312.42,1.25,0.723
2304,100225,8.2,304.908142,-69.01505300000001,21.0,23.08,-46.11,1.01,0.684
2305,100233,7.2,304.938598,-25.228243,23.07,-121.79,-146.7,0.96,0.594
2306,100271,9.96,305.079493,52.229933,24.0,38.53,260.8,1.07,1.081
2307,100284,9.95,305.111037,83.9995,20.47,145.07,286.99,0.93,0.8909999999999999
2308,100291,11.33,305.12227,6.788672,22.91,-45.09,-19.21,2.73,1.229
2309,100341,8.87,305.241179,44.608237,20.44,-157.02,41.08,1.87,0.8640000000000001
2310,100379,6.49,305.368588,-66.749697,22.72,-140.22,3.15,0.76,0.505
2311,100500,7.13,305.687831,19.850071,20.68,-103.76,-30.37,0.91,0.726
2312,100568,8.65,305.897953,-21.368051,22.88,539.73,-1055.9,1.24,0.5539999999999999
2313,100570,6.75,305.90929700000004,-5.266172,24.12,175.79,-9.95,1.15,0.426
2314,100836,8.6,306.684907,-43.565656,20.0,123.24,-125.05,2.05,0.8809999999999999
2315,100895,7.49,306.862373,-2.119351,21.49,-60.05,-69.61,1.02,0.52
2316,100896,6.71,306.864843,-2.102909,20.7,-66.02,-71.31,0.94,0.519
2317,100974,8.89,307.09864500000003,-63.097353000000005,20.22,-51.72,114.03,1.15,0.8320000000000001
2318,101093,4.21,307.39511400000004,62.994137,24.04,45.0,-13.31,0.53,0.19899999999999998
2319,101120,6.74,307.46907400000003,-18.586163,23.89,14.11,-88.21,7.82,0.22
2320,101145,8.86,307.535387,-39.466976,20.06,67.52,-280.83,1.37,0.779
2321,101227,8.34,307.782173,33.542673,22.38,67.43,94.6,1.16,0.884
2322,101236,8.77,307.805356,5.218348000000001,22.53,307.95,280.06,5.13,0.696
2323,101268,6.47,307.90112,34.330501,22.18,-6.61,-52.64,0.61,0.42200000000000004
2324,101274,9.25,307.92085699999996,-35.523894,24.49,-20.81,-110.25,1.56,0.831
2325,101292,7.6,307.96945800000003,-40.901389,20.99,88.35,-120.05,2.06,0.7090000000000001
2326,101302,10.07,308.00075499999997,33.005407,21.64,300.87,286.29,1.68,0.915
2327,101443,7.47,308.379156,-22.231722,20.72,-85.04,-62.95,1.29,0.5479999999999999
2328,101461,11.88,308.440045,-46.205384,22.27,-13.21,43.24,3.23,1.4
2329,101739,8.04,309.316331,-34.15815,20.67,-110.58,-12.63,1.13,0.565
2330,101768,6.51,309.386389,31.521987,20.3,-34.3,-31.67,0.62,0.371
2331,101806,7.5,309.466406,-60.634326,21.31,-190.97,-64.27,0.91,0.667
2332,101852,7.78,309.587969,-4.511861,23.89,-8.69,-3.52,1.15,0.597
2333,102018,7.21,310.092575,-24.117318,23.42,181.9,-293.22,0.89,0.607
2334,102025,10.06,310.127048,-30.051945,22.36,100.12,-26.79,1.78,1.095
2335,102125,6.51,310.43226,-75.350411,22.95,151.42,-161.48,2.1,0.62
2336,102237,11.41,310.750454,35.498129,21.86,-205.32,-569.56,2.18,1.381
2337,102253,5.59,310.795765,66.657363,23.49,25.11,34.71,0.49,0.218
2338,102394,10.43,311.238216,-3.5581400000000003,20.89,-144.84,-207.78,2.07,1.101
2339,102395,3.42,311.23981499999996,-66.203238,23.71,-42.4,10.57,0.63,0.163
2340,102626,9.44,311.937493,-36.59448,22.52,25.46,-80.66,1.64,0.9390000000000001
2341,102642,6.29,311.970388,52.407579,23.88,71.97,-169.67,0.56,0.883
2342,102675,7.31,312.090675,-22.740278,20.09,45.8,-177.23,0.94,0.527
2343,102693,5.11,312.120832,-43.988271000000005,24.35,175.78,-112.17,0.9,0.361
2344,102753,9.25,312.291705,-54.777058999999994,24.45,184.57,-279.58,1.58,0.9790000000000001
2345,102809,10.53,312.420273,26.939108,20.91,23.14,213.12,2.04,1.0270000000000001
2346,102817,10.86,312.44964500000003,-28.468838,22.62,86.52,-153.74,2.39,1.3559999999999999
2347,102843,5.06,312.520132,44.058982,23.67,122.68,132.3,0.56,0.198
2348,102881,9.6,312.663526,26.346528999999997,20.09,117.2,-109.01,1.43,0.966
2349,102895,8.97,312.678316,-56.24123,24.41,104.41,-187.88,1.28,0.8140000000000001
2350,102923,9.82,312.777244,7.027883,20.71,238.64,-361.67,1.63,0.9
2351,103014,10.52,313.062293,66.28406700000001,23.29,267.87,291.61,1.17,1.095
2352,103045,4.73,313.16335699999996,-8.983238,21.01,47.06,-32.91,1.04,0.325
2353,103077,6.38,313.273219,-11.573762,22.17,40.45,42.26,0.99,0.6609999999999999
2354,103260,7.02,313.78402400000004,-52.119584,21.64,108.2,-113.32,0.94,0.607
2355,103311,7.27,313.948492,-17.114026000000003,20.96,59.21,-61.55,1.0,0.544
2356,103349,11.76,314.078795,-12.168787,20.89,106.65,-465.37,3.22,1.347
2357,103376,10.77,314.16243399999996,34.98406,20.3,444.8,92.12,3.09,1.14
2358,103583,10.59,314.818212,-47.983165,22.6,119.85,40.98,2.1,1.348
2359,103611,8.61,314.886122,1.0654059999999999,20.98,224.99,105.24,1.15,0.6729999999999999
2360,103620,8.33,314.917658,-52.174636,23.42,149.68,-164.99,1.4,0.8290000000000001
2361,103635,6.62,314.961736,16.824365,20.93,52.86,-9.22,0.95,0.376
2362,103646,6.1,314.99841000000004,-36.129498999999996,24.11,103.88,-58.2,0.83,0.4
2363,103713,11.1,315.23835499999996,-42.029092,24.07,408.65,-5.7,2.81,1.217
2364,103735,7.68,315.30620899999997,-35.183954,22.18,-180.8,-51.23,1.11,0.62
2365,103754,8.65,315.369644,79.295488,20.24,117.77,187.06,0.66,0.7170000000000001
2366,103824,7.72,315.59151299999996,37.654408000000004,22.83,-79.08,-222.19,1.75,0.748
2367,103833,7.33,315.607706,27.80733,20.06,88.25,6.1,0.85,0.614
2368,103855,9.07,315.66400699999997,-50.493078000000004,22.81,236.83,-102.3,2.87,1.0270000000000001
2369,103867,11.04,315.69566499999996,-64.294709,24.22,157.29,-164.86,1.96,1.19
2370,103896,8.55,315.773129,-19.320589000000002,21.26,-168.16,-113.44,1.51,0.632
2371,103931,6.91,315.872892,-1.5796459999999999,20.68,21.41,-9.1,0.87,0.423
2372,103943,9.48,315.908365,25.549523999999998,22.07,139.05,165.33,1.53,0.894
2373,103972,10.49,315.99371,-6.139629,20.22,-344.97,-280.81,2.18,0.9590000000000001
2374,104003,10.12,316.069661,-45.151557000000004,20.84,-17.51,-184.83,1.92,1.089
2375,104019,4.82,316.10135299999996,-19.854931,20.64,-39.01,-24.45,1.47,0.16899999999999998
2376,104043,5.13,316.179286,-77.022869,22.07,13.83,-369.38,0.57,0.49
2377,104075,7.97,316.283117,7.945656,22.57,4.88,-89.05,2.95,0.654
2378,104124,10.75,316.420468,26.641401000000002,22.07,-149.93,-210.64,2.03,1.05
2379,104128,6.64,316.452026,15.327413,22.82,86.07,-80.29,0.91,0.47600000000000003
2380,104139,4.08,316.486581,-17.232711,20.61,79.64,-61.64,0.92,-0.01
2381,104171,5.88,316.59747000000004,71.432079,20.36,-48.18,-116.0,0.52,0.386
2382,104294,7.59,316.932162,-5.56643,20.09,205.37,224.03,1.02,0.546
2383,104331,9.72,317.018303,-9.166045,22.41,-145.2,-365.72,1.59,0.997
2384,104351,12.39,317.103763,5.650199,21.29,16.37,-190.89,5.25,1.348
2385,104369,9.59,317.159264,42.535641,20.06,68.45,186.18,1.05,0.909
2386,104399,8.43,317.2485,6.723461,23.67,-27.5,15.05,9.05,0.39299999999999996
2387,104419,9.69,317.288187,23.728360000000002,20.4,211.4,-13.58,1.6,0.94
2388,104426,9.77,317.305857,54.353511,22.21,183.76,-69.47,1.06,1.003
2389,104471,6.96,317.441194,19.210703,23.24,-0.47,20.66,0.94,0.507
2390,104488,11.65,317.501534,-53.05460600000001,22.53,71.38,-155.31,3.17,1.29
2391,104493,10.58,317.509258,-13.176632999999999,22.07,-8.02,59.49,2.22,1.11
2392,104604,6.98,317.845021,-52.339292,20.47,-16.3,18.4,2.08,0.575
2393,104606,11.72,317.85278700000003,5.493933,20.68,-96.51,-75.95,3.47,1.262
